,Unnamed: 0,district,rooms,size,level,max_levels,price
2358,2420,Bunyodkor,1,44.0,5,5,24000.0
2359,2421,Bunyodkor,4,96.0,8,9,67000.0
2360,2422,Bunyodkor,3,72.0,5,5,45500.0
2361,2423,Bunyodkor,2,45.0,1,4,35000.0
2362,2425,Olmazor,3,135.0,5,5,160000.0
2363,2426,Zilol,3,75.0,3,4,72000.0
2364,2428,Olmazor,2,45.0,5,6,56000.0
2365,2429,Toshloq,2,52.0,1,3,54000.0
2366,2430,Toshloq,2,57.0,3,4,55000.0
2367,2431,Toshloq,2,57.0,2,3,55000.0
2368,2432,Olmazor,2,48.0,3,4,34000.0
2369,2433,Zilol,1,46.0,2,4,60000.0
2370,2434,Zilol,3,118.0,2,7,72000.0
2371,2435,Do'stlik,3,58.0,4,4,68000.0
2372,2436,Bunyodkor,4,82.0,4,5,47500.0
2373,2437,Olmazor,2,62.0,9,12,53000.0
2374,2438,Toshloq,2,51.0,5,5,56000.0
2375,2439,Toshloq,2,58.0,1,4,57997.0
2376,2440,Toshloq,2,50.0,4,4,59000.0
2377,2441,Olmazor,3,105.0,5,9,110000.0
2378,2442,Bunyodkor,2,65.0,7,9,36500.0
2379,2443,Toshloq,4,96.0,3,9,63000.0
2380,2444,Шайхантахурский,4,90.0,1,4,105000.0
2381,2445,Olmazor,2,60.0,3,9,48000.0
2382,2446,Do'stlik,3,70.0,2,5,47500.0
2383,2447,Toshloq,2,60.0,2,3,60000.0
2384,2448,Toshloq,2,72.0,7,9,64000.0
2385,2449,Olmazor,3,75.0,2,9,74000.0
2386,2450,Toshloq,2,54.0,3,4,65000.0
2387,2451,Шайхантахурский,1,30.0,1,4,29000.0
2388,2452,Toshloq,2,59.0,2,4,65000.0
2389,2453,Zilol,1,33.0,1,4,29000.0
2390,2454,Toshloq,2,61.0,2,3,67000.0
2391,2456,Toshloq,2,55.0,4,5,67000.0
2392,2457,Zilol,2,52.0,2,4,33000.0
2393,2458,Toshloq,2,54.0,2,4,69000.0
2394,2459,Ittifoq,3,70.0,3,4,48000.0
2395,2460,Bunyodkor,4,100.0,6,9,60000.0
2396,2461,Bunyodkor,3,65.0,1,4,46600.0
2397,2462,Ittifoq,3,70.0,3,3,40000.0
2398,2463,Шайхантахурский,3,82.0,8,9,46500.0
2399,2464,Toshloq,3,189.0,1,4,142500.0
2400,2465,Ittifoq,2,54.0,3,4,36000.0
2401,2466,Шайхантахурский,3,74.0,4,4,46500.0
2402,2468,Zilol,3,71.0,4,4,60000.0
2403,2469,Toshloq,2,63.0,4,4,72500.0
2404,2470,Bunyodkor,1,42.16,1,4,29000.0
2405,2471,Do'stlik,2,54.0,2,4,38000.0
2406,2472,Ittifoq,2,54.0,3,5,40000.0
2407,2473,Do'stlik,3,70.0,1,9,69000.0
2408,2474,Toshloq,4,90.0,3,4,90000.0
2409,2475,Zilol,3,75.0,4,9,67000.0
2410,2476,Шайхантахурский,2,68.0,9,9,30000.0
2411,2477,Шайхантахурский,2,63.0,9,9,30000.0
2412,2478,Toshloq,2,58.0,2,5,60000.0
2413,2479,Toshloq,2,60.0,5,8,74500.0
2414,2480,Toshloq,2,77.0,4,4,87500.0
2415,2481,Zilol,2,56.0,5,5,47000.0
2416,2482,Ulugʻbek,4,80.0,1,4,53500.0
2417,2483,Ittifoq,3,72.0,8,9,40000.0
2418,2484,Ittifoq,3,90.0,3,4,58000.0
2419,2485,Zilol,2,60.0,8,9,48500.0
2420,2486,Olmazor,2,60.0,8,9,48500.0
2421,2487,Zilol,2,80.0,6,6,70000.0
2422,2488,Zilol,3,74.0,4,9,55000.0
2423,2489,Olmazor,2,52.0,4,4,45000.0
2424,2490,Zilol,2,55.0,4,4,60000.0
2425,2491,Olmazor,2,66.0,2,4,72000.0
2426,2492,Olmazor,2,52.0,2,4,54000.0
2427,2493,Zilol,2,56.0,2,4,62000.0
2428,2494,Zilol,2,65.0,2,3,67998.0
2429,2495,Zilol,2,65.0,2,4,62000.0
2430,2496,Zilol,2,60.0,1,5,70000.0
2431,2497,Zilol,1,40.0,5,9,50000.0
2432,2498,Zilol,1,50.0,5,9,56000.0
2433,2499,Do'stlik,1,40.0,4,4,40000.0
2434,2500,Do'stlik,2,60.0,4,4,65000.0
2435,2501,Zilol,3,69.0,2,5,54000.0
2436,2502,Ittifoq,3,67.0,3,4,57000.0
2437,2503,Uchtepa,2,104.0,7,7,130000.0
2438,2504,Ulugʻbek,3,45.0,8,9,50000.0
2439,2505,Bunyodkor,2,47.0,3,4,34500.0
2440,2506,Шайхантахурский,3,82.0,3,3,67000.0
2441,2507,Ulugʻbek,2,56.0,3,5,32000.0
2442,2508,Ittifoq,3,70.0,8,9,47400.0
2443,2509,Toshloq,3,52.0,4,4,54000.0
2444,2510,Bunyodkor,2,40.0,4,5,31000.0
2445,2511,Olmazor,3,75.0,7,9,90000.0
2446,2512,Bunyodkor,2,52.0,1,4,36500.0
2447,2513,Olmazor,2,48.0,3,5,42000.0
2448,2514,Zilol,3,83.0,3,4,90999.0
2449,2515,Zilol,3,84.0,3,4,107000.0
2450,2516,Zilol,3,75.0,3,4,69000.0
2451,2518,Do'stlik,3,112.0,2,9,130000.0
2452,2519,Do'stlik,3,73.0,2,9,110000.0
2453,2520,Olmazor,3,74.0,2,9,93000.0
2454,2521,Do'stlik,3,100.0,2,4,89000.0
2455,2523,Zilol,3,84.0,2,4,91998.0
2456,2524,Do'stlik,3,70.0,1,4,50000.0
2457,2525,Toshloq,3,75.0,1,4,73000.0
2458,2526,Do'stlik,2,54.0,9,9,50000.0
2459,2527,Uchtepa,4,96.0,3,5,93000.0
2460,2529,Ittifoq,2,49.0,1,4,34500.0
2461,2530,Bunyodkor,1,36.0,4,7,32000.0
2462,2531,Bunyodkor,3,62.0,2,4,42200.0
2463,2532,Uchtepa,2,46.0,2,4,28500.0
2464,2533,Zilol,4,85.0,2,4,75000.0
2465,2534,Ittifoq,2,52.0,2,4,37000.0
2466,2535,Ulugʻbek,3,70.0,9,9,41000.0
2467,2536,Ittifoq,2,42.0,3,4,37000.0
2468,2537,Ittifoq,3,68.0,4,4,44000.0
2469,2538,Ittifoq,3,90.0,11,12,58000.0
2470,2540,Ittifoq,2,52.0,4,5,41000.0
2471,2541,Ittifoq,2,42.0,3,4,30000.0
2472,2542,Do'stlik,3,80.0,1,5,59000.0
2473,2543,Toshloq,7,225.0,7,8,190000.0
2474,2544,Toshloq,2,90.0,3,4,90000.0
2475,2546,Zilol,3,66.0,2,5,63000.0
2476,2548,Toshloq,1,30.0,4,4,28000.0
2477,2549,Шайхантахурский,3,70.0,3,9,58000.0
2478,2550,Zargarlik,1,44.9,9,9,19335.0
2479,2551,Do'stlik,4,82.0,1,4,85500.0
2480,2552,Do'stlik,3,84.0,9,9,55000.0
2481,2553,Bunyodkor,1,72.5,2,5,47000.0
2482,2554,Uchtepa,1,36.0,1,4,28500.0
2483,2555,Uchtepa,3,84.0,4,4,45000.0
2484,2556,Uchtepa,3,65.0,3,4,36000.0
2485,2557,Uchtepa,1,40.0,8,9,20500.0
2486,2558,Uchtepa,2,58.0,2,5,33500.0
2487,2559,Ittifoq,2,46.0,1,4,28000.0
2488,2560,Ittifoq,3,65.0,4,4,43500.0
2489,2561,Uchtepa,3,68.0,1,5,44000.0
2490,2562,Uchtepa,1,45.0,5,12,25800.0
2491,2563,Do'stlik,3,87.27,7,9,75000.0
2492,2564,Ulugʻbek,3,78.0,5,5,45000.0
2493,2565,Uchtepa,4,50.0,1,4,35000.0
2494,2566,Zilol,2,60.0,2,9,61000.0
2495,2567,Ulugʻbek,1,45.0,4,4,26000.0
2496,2568,Do'stlik,2,60.0,9,9,55000.0
2497,2569,Toshloq,3,93.0,5,8,95000.0
2498,2570,Zilol,2,53.0,2,2,29000.0
2499,2571,Ulugʻbek,2,54.0,1,4,35000.0
2500,2572,Ittifoq,2,50.0,3,4,34500.0
2501,2573,Do'stlik,2,62.0,9,9,38000.0
2502,2574,Olmazor,2,42.0,4,4,50000.0
2503,2575,Ittifoq,6,161.0,2,9,155000.0
2504,2576,Bunyodkor,2,58.0,5,9,28200.0
2505,2577,Zilol,1,21.0,1,4,21000.0
2506,2578,Zilol,2,46.0,4,4,29000.0
2507,2579,Olmazor,2,45.0,3,9,59000.0
2508,2580,Do'stlik,4,82.96,3,5,53000.0
2509,2581,Toshloq,2,75.0,5,8,115000.0
2510,2582,Ittifoq,3,72.0,3,9,46000.0
2511,2583,Olmazor,3,80.0,1,4,79900.0
2512,2584,Zilol,3,85.0,3,4,87000.0
2513,2586,Ittifoq,2,58.0,9,9,47000.0
2514,2587,Bunyodkor,3,73.0,6,9,37000.0
2515,2588,Bunyodkor,2,58.0,3,9,33000.0
2516,2589,Bunyodkor,2,60.0,8,9,35000.0
2517,2590,Bunyodkor,4,85.0,3,5,63000.0
2518,2591,Zilol,2,50.0,2,4,35500.0
2519,2592,Zilol,3,100.0,4,8,76000.0
2520,2593,Zilol,3,70.0,4,5,44000.0
2521,2594,Ittifoq,2,64.0,2,4,38000.0
2522,2595,Ulugʻbek,3,72.0,2,4,41500.0
2523,2596,Olmazor,1,32.0,4,4,29900.0
2524,2597,Zilol,4,145.0,2,5,160000.0
2525,2598,Olmazor,4,92.0,5,5,60000.0
2526,2599,Uchtepa,2,62.0,9,9,35000.0
2527,2600,Do'stlik,4,92.0,2,5,68000.0
2528,2601,Olmazor,2,60.0,5,9,52000.0
2529,2602,Toshloq,3,94.0,8,8,96000.0
2530,2603,Zargarlik,2,62.0,4,4,28000.0
2531,2604,Zilol,3,100.0,6,6,84500.0
2532,2605,Do'stlik,4,90.0,2,4,48500.0
2533,2606,Ittifoq,4,110.0,2,9,63000.0
2534,2607,Do'stlik,4,111.0,4,9,139500.0
2535,2608,Olmazor,3,80.0,1,2,32000.0
2536,2609,Olmazor,3,65.0,1,4,64000.0
2537,2610,Zilol,3,70.0,1,1,33000.0
2538,2611,Uchtepa,3,65.0,1,2,30000.0
2539,2612,Zilol,2,60.0,2,5,34700.0
2540,2613,Zilol,2,37.0,2,9,17700.0
2541,2614,Toshloq,4,90.0,5,5,45000.0
2542,2615,Zilol,2,47.0,4,4,27500.0
2543,2616,Uchtepa,3,70.0,1,5,42000.0
2544,2617,Uchtepa,3,93.0,3,4,57000.0
2545,2618,Uchtepa,2,66.0,5,5,33500.0
2546,2619,Ittifoq,2,42.0,1,4,32000.0
2547,2620,Olmazor,4,147.0,3,12,132000.0
2548,2621,Do'stlik,3,68.0,3,4,35000.0
2549,2622,Olmazor,2,32.0,1,5,17500.0
2550,2623,Zilol,1,18.0,2,4,14000.0
2551,2624,Zilol,2,70.0,2,4,42900.0
2552,2625,Uchtepa,1,20.0,2,4,12498.0
2553,2626,Zilol,1,17.0,2,4,17000.0
2554,2627,Uchtepa,1,14.0,1,1,10600.0
2555,2628,Zilol,1,20.0,2,4,14000.0
2556,2629,Toshloq,3,80.0,12,16,47500.0
2557,2630,Do'stlik,2,40.0,1,3,26000.0
2558,2631,Uchtepa,1,18.0,3,4,12300.0
2559,2632,Uchtepa,1,18.0,3,4,12500.0
2560,2633,Ittifoq,2,51.0,3,4,35999.0
2561,2634,Zilol,3,75.0,4,5,56001.0
2562,2636,Zilol,5,110.0,2,5,85000.0
2563,2637,Olmazor,3,100.0,7,8,75000.0
2564,2638,Do'stlik,2,45.0,1,4,34800.0
2565,2639,Bunyodkor,3,71.0,4,5,48600.0
2566,2640,Ittifoq,2,54.0,1,4,34000.0
2567,2641,Ittifoq,2,54.0,1,4,34000.0
2568,2642,Шайхантахурский,4,96.0,9,12,65000.0
2569,2643,Hayrobod,3,56.0,5,7,42000.0
2570,2644,Bunyodkor,1,43.0,3,4,27000.0
2571,2645,Do'stlik,4,100.0,4,5,70000.0
2572,2646,Bunyodkor,4,77.32,2,5,55000.0
2573,2647,Ulugʻbek,3,67.53,5,5,33000.0
2574,2648,Zilol,4,113.0,5,8,67500.0
2575,2649,Zilol,2,60.0,1,4,39000.0
2576,2650,Zilol,2,60.0,6,9,34000.0
2577,2651,Bunyodkor,2,42.0,4,5,28500.0
2578,2652,Zilol,2,58.0,4,4,33000.0
2579,2653,Zilol,2,46.0,5,5,25000.0
2580,2654,Toshloq,2,45.0,5,9,23000.0
2581,2655,Toshloq,2,52.0,1,4,41000.0
2582,2656,Шайхантахурский,3,91.0,4,9,120000.0
2583,2657,Шайхантахурский,2,54.0,11,12,34000.0
2584,2658,Шайхантахурский,2,48.0,3,5,41500.0
2585,2659,Do'stlik,3,43.31,1,4,45000.0
2586,2660,Шайхантахурский,2,54.0,1,4,41500.0
2587,2661,Шайхантахурский,1,24.0,1,4,29000.0
2588,2662,Ittifoq,4,130.0,2,5,107000.0
2589,2663,Toshloq,1,33.0,4,5,31000.0
2590,2664,Toshloq,1,33.0,4,5,31000.0
2591,2665,Bunyodkor,4,100.0,8,9,58000.0
2592,2666,Ittifoq,4,84.0,4,5,56000.0
2593,2667,Zilol,4,116.0,1,7,155000.0
2594,2668,Zilol,2,50.0,4,4,33000.0
2595,2669,Zilol,2,60.0,5,5,36000.0
2596,2670,Ittifoq,1,40.0,4,9,34000.0
2597,2671,Zilol,2,56.0,3,5,32000.0
2598,2672,Zilol,2,62.5,5,5,36500.0
2599,2673,Zilol,2,42.0,2,5,33500.0
2600,2674,Ittifoq,4,173.0,6,9,135000.0
2601,2675,Ittifoq,2,46.23,2,4,37000.0
2602,2676,Ittifoq,5,188.0,2,8,160000.0
2603,2677,Ittifoq,2,58.0,6,9,46000.0
2604,2678,Ittifoq,3,75.0,9,9,55000.0
2605,2679,Bunyodkor,2,45.0,5,5,31000.0
2606,2680,Bunyodkor,3,78.0,4,4,52000.0
2607,2681,Bunyodkor,2,57.0,4,5,39000.0
2608,2682,Bunyodkor,2,54.0,4,5,37000.0
2609,2683,Bunyodkor,4,75.0,5,5,45000.0
2610,2684,Bunyodkor,4,92.0,1,4,57000.0
2611,2685,Ittifoq,3,64.0,4,4,49500.0
2612,2686,Ittifoq,3,69.0,2,4,55500.0
2613,2687,Ittifoq,4,75.0,2,4,51500.0
2614,2688,Ittifoq,4,80.0,5,5,55000.0
2615,2689,Bunyodkor,4,95.0,5,9,55000.0
2616,2690,Bunyodkor,3,75.0,6,9,43999.0
2617,2691,Olmazor,3,90.0,5,12,96000.0
2618,2692,Zilol,4,100.0,9,9,105000.0
2619,2693,Bunyodkor,3,72.0,7,9,43000.0
2620,2694,Zilol,5,140.0,3,8,98000.0
2621,2695,Bunyodkor,2,50.0,3,5,38500.0
2622,2696,Do'stlik,3,103.0,4,4,160000.0
2623,2697,Bunyodkor,3,78.0,5,5,38000.0
2624,2698,Ulugʻbek,2,56.0,1,4,40000.0
2625,2699,Bunyodkor,2,48.0,5,5,25500.0
2626,2700,Ulugʻbek,3,72.0,1,4,56000.0
2627,2701,Olmazor,3,70.0,2,4,66000.0
2628,2702,Zilol,4,76.0,2,4,79999.0
2629,2703,Ittifoq,1,42.0,6,9,22000.0
2630,2704,Olmazor,5,117.0,1,9,136000.0
2631,2705,Do'stlik,3,77.0,2,5,51000.0
2632,2706,Zargarlik,2,62.0,4,4,28000.0
2633,2707,Toshloq,3,80.0,2,3,45000.0
2634,2708,Ulugʻbek,3,72.0,5,7,47000.0
2635,2709,Olmazor,4,100.0,3,4,105000.0
2636,2710,Zilol,2,67.0,3,4,42200.0
2637,2711,Zilol,2,62.0,5,5,36000.0
2638,2712,Toshloq,4,150.0,7,7,112000.0
2639,2713,Zilol,2,60.0,5,5,34000.0
2640,2714,Olmazor,3,66.0,4,4,67000.0
2641,2715,Шайхантахурский,5,97.53,5,5,50000.0
2642,2716,Zilol,3,95.0,5,5,50000.0
2643,2717,Zilol,3,75.0,3,4,67000.0
2644,2718,Bunyodkor,4,90.0,5,5,42500.0
2645,2719,Zilol,4,92.0,3,5,62000.0
2646,2720,Zilol,2,48.0,1,4,50000.0
2647,2721,Zilol,4,86.0,9,9,38499.0
2648,2722,Zilol,2,40.0,3,4,45500.0
2649,2723,Zilol,5,100.0,4,4,46000.0
2650,2724,Zilol,2,40.0,3,5,45500.0
2651,2725,Zilol,2,53.0,2,4,45500.0
2652,2726,Do'stlik,2,50.0,4,4,46500.0
2653,2727,Do'stlik,1,40.0,3,4,47000.0
2654,2728,Zilol,2,64.0,4,5,35500.0
2655,2729,Zilol,2,43.0,5,5,47500.0
2656,2730,Uchtepa,2,70.0,2,4,37000.0
2657,2731,Zilol,3,94.0,2,5,67000.0
2658,2732,Do'stlik,2,47.0,4,4,44000.0
2659,2733,Zilol,5,100.0,4,4,48000.0
2660,2734,Zilol,2,60.0,3,4,43500.0
2661,2735,Zilol,4,78.0,1,4,51500.0
2662,2736,Zilol,2,55.47,4,4,38000.0
2663,2737,Zilol,2,60.0,4,9,55000.0
2664,2738,Do'stlik,2,54.0,2,3,35000.0
2665,2739,Zargarlik,4,100.0,3,9,45000.0
2666,2740,Do'stlik,4,214.0,4,7,100000.0
2667,2741,Olmazor,4,160.0,4,9,180000.0
2668,2742,Шайхантахурский,3,72.0,1,5,57700.0
2669,2743,Zilol,2,57.0,1,2,29500.0
2670,2744,Шайхантахурский,2,60.0,8,9,38000.0
2671,2745,Uchtepa,4,141.0,2,8,87500.0
2672,2746,Do'stlik,2,50.0,4,4,33500.0
2673,2747,Zilol,2,63.0,4,5,36000.0
2674,2748,Шайхантахурский,2,84.0,3,4,69999.0
2675,2749,Uchtepa,2,58.5,3,6,23400.0
2676,2750,Ittifoq,1,38.0,4,4,23000.0
2677,2751,Uchtepa,1,38.0,4,4,26000.0
2678,2752,Olmazor,4,121.0,2,10,140000.0
2679,2753,Olmazor,1,30.0,1,2,23000.0
2680,2754,Olmazor,2,112.0,9,9,94000.0
2681,2755,Do'stlik,3,78.0,2,5,49000.0
2682,2756,Uchtepa,1,36.0,1,4,25000.0
2683,2757,Toshloq,2,78.0,6,7,85000.0
2684,2758,Olmazor,4,100.0,7,9,105000.0
2685,2759,Olmazor,1,50.0,9,16,52000.0
2686,2760,Ulugʻbek,2,75.0,1,9,38000.0
2687,2761,Bunyodkor,3,73.0,4,9,48000.0
2688,2762,Toshloq,4,86.0,2,4,68000.0
2689,2763,Do'stlik,2,50.0,2,4,41000.0
2690,2764,Zilol,2,60.0,8,8,38000.0
2691,2765,Olmazor,2,100.0,9,9,15000.0
2692,2766,Uchtepa,2,53.0,7,9,44000.0
2693,2767,Ittifoq,3,72.0,6,9,63000.0
2694,2768,Bunyodkor,1,40.0,1,5,25500.0
2695,2769,Zargarlik,4,100.0,1,9,90000.0
2696,2770,Bunyodkor,1,38.0,4,4,25500.0
2697,2771,Bunyodkor,3,80.0,1,9,50000.0
2698,2772,Bunyodkor,5,150.0,6,9,108000.0
2699,2773,Bunyodkor,2,56.0,5,5,37000.0
2700,2774,Bunyodkor,2,55.0,4,4,31500.0
2701,2775,Bunyodkor,4,80.0,2,4,58000.0
2702,2776,Bunyodkor,3,65.0,4,4,39500.0
2703,2777,Toshloq,4,200.0,1,8,128000.0
2704,2778,Do'stlik,3,70.0,3,9,64000.0
2705,2779,Olmazor,2,68.0,4,9,55000.0
2706,2780,Ittifoq,5,108.0,2,4,54000.0
2707,2781,Olmazor,3,110.0,1,2,110000.0
2708,2782,Ittifoq,3,70.0,4,9,50000.0
2709,2783,Do'stlik,2,60.0,8,13,42000.0
2710,2784,Ittifoq,2,65.0,9,9,31500.0
2711,2785,Uchtepa,3,75.0,6,9,86000.0
2712,2786,Do'stlik,4,96.0,1,9,75000.0
2713,2787,Do'stlik,3,67.0,4,4,40000.0
2714,2788,Toshloq,2,83.0,4,8,77000.0
2715,2789,Ulugʻbek,2,58.0,6,8,42000.0
2716,2790,Ittifoq,1,37.0,3,4,26000.0
2717,2791,Olmazor,5,112.0,6,9,90000.0
2718,2792,Olmazor,3,85.0,3,9,82999.0
2719,2793,Ittifoq,3,98.0,2,7,71000.0
2720,2794,Ittifoq,2,63.0,8,9,50000.0
2721,2795,Ittifoq,2,47.0,2,4,33000.0
2722,2796,Ittifoq,1,39.0,4,4,23000.0
2723,2797,Ittifoq,2,60.0,5,9,50000.0
2724,2798,Zilol,1,22.0,2,3,15000.0
2725,2799,Bunyodkor,4,100.0,5,5,44000.0
2726,2800,Olmazor,3,78.0,2,4,76000.0
2727,2801,Bunyodkor,1,40.0,2,5,30500.0
2728,2802,Bunyodkor,3,67.0,1,4,45000.0
2729,2803,Olmazor,3,70.0,4,4,58500.0
2730,2804,Bunyodkor,4,91.0,4,4,52500.0
2731,2805,Bunyodkor,3,76.0,3,4,51000.0
2732,2806,Bunyodkor,3,63.0,4,4,35500.0
2733,2807,Bunyodkor,3,70.0,1,4,63000.0
2734,2808,Bunyodkor,2,70.0,4,5,40000.0
2735,2809,Olmazor,4,208.0,7,8,208000.0
2736,2810,Bunyodkor,3,65.0,3,4,51000.0
2737,2812,Uchtepa,4,86.0,3,4,78000.0
2738,2813,Olmazor,3,115.0,8,9,87000.0
2739,2814,Zilol,3,100.0,2,6,110000.0
2740,2815,Do'stlik,2,50.0,2,3,35500.0
2741,2816,Ittifoq,2,58.0,6,9,45500.0
2742,2817,Ulugʻbek,3,91.0,2,7,37000.0
2743,2819,Ittifoq,3,93.0,7,9,50562.0
2744,2820,Zilol,3,80.0,5,5,39000.0
2745,2821,Zilol,2,50.0,1,4,30000.0
2746,2822,Zilol,2,40.0,1,3,26000.0
2747,2823,Zilol,2,60.0,2,4,36000.0
2748,2824,Zilol,2,45.0,1,4,36000.0
2749,2825,Do'stlik,3,74.0,5,5,40500.0
2750,2826,Zilol,2,40.0,5,5,31500.0
2751,2827,Uchtepa,3,80.0,6,9,80000.0
2752,2828,Bunyodkor,1,34.0,4,4,22000.0
2753,2829,Ittifoq,2,67.0,1,6,46000.0
2754,2830,Ittifoq,4,115.0,5,6,89000.0
2755,2831,Ittifoq,3,111.0,5,6,85000.0
2756,2832,Ittifoq,2,48.0,4,4,35000.0
2757,2833,Zilol,3,78.0,5,5,39000.0
2758,2834,Ittifoq,3,68.0,4,4,45000.0
2759,2835,Toshloq,3,75.0,6,9,80000.0
2760,2836,Zilol,2,44.0,3,4,31000.0
2761,2837,Do'stlik,3,90.0,4,4,55000.0
2762,2838,Zilol,2,60.0,6,9,34000.0
2763,2839,Zilol,2,43.0,1,4,30500.0
2764,2840,Bunyodkor,2,45.0,4,5,28500.0
2765,2841,Do'stlik,3,70.0,3,9,41000.0
2766,2842,Zilol,3,72.0,5,5,45000.0
2767,2843,Ittifoq,3,70.0,3,4,52000.0
2768,2844,Ittifoq,3,68.0,2,4,53000.0
2769,2845,Ittifoq,2,42.0,4,4,31000.0
2770,2846,Ittifoq,1,30.0,3,4,28500.0
2771,2847,Zilol,3,95.0,5,5,50000.0
2772,2848,Do'stlik,1,28.0,3,5,25000.0
2773,2849,Do'stlik,2,52.0,3,4,33000.0
2774,2850,Zilol,2,43.0,4,4,28500.0
2775,2851,Do'stlik,4,100.0,8,9,53000.0
2776,2852,Zilol,2,50.0,5,5,35000.0
2777,2853,Do'stlik,2,50.0,4,4,32000.0
2778,2854,Do'stlik,2,58.0,3,9,34000.0
2779,2855,Zilol,2,55.0,5,5,35000.0
2780,2856,Do'stlik,3,78.0,4,5,43000.0
2781,2857,Do'stlik,2,50.0,4,4,33500.0
2782,2858,Do'stlik,4,85.0,3,4,57000.0
2783,2859,Do'stlik,3,78.0,5,5,43000.0
2784,2860,Zilol,2,50.0,2,4,35500.0
2785,2861,Do'stlik,3,76.0,4,4,41000.0
2786,2862,Do'stlik,4,100.0,7,9,53000.0
2787,2863,Do'stlik,4,86.0,3,5,55000.0
2788,2864,Toshloq,3,85.0,3,4,90000.0
2789,2865,Do'stlik,2,54.0,2,3,29000.0
2790,2866,Do'stlik,2,57.0,2,2,24000.0
2791,2867,Zilol,4,93.0,3,4,56700.0
2792,2868,Do'stlik,5,110.0,3,9,68000.0
2793,2869,Olmazor,2,45.0,2,9,37000.0
2794,2870,Toshloq,2,54.0,5,5,35500.0
2795,2871,Шайхантахурский,2,60.0,3,4,42000.0
2796,2872,Do'stlik,3,78.0,6,9,45000.0
2797,2873,Toshloq,3,85.0,3,4,85000.0
2798,2874,Do'stlik,4,100.0,4,9,60000.0
2799,2875,Do'stlik,3,78.0,3,5,59500.0
2800,2876,Zilol,4,78.0,1,5,49994.0
2801,2877,Do'stlik,1,38.0,3,4,48499.0
2802,2878,Do'stlik,2,60.0,9,9,50000.0
2803,2879,Zilol,2,50.0,3,4,51500.0
2804,2880,Do'stlik,2,62.0,9,9,52000.0
2805,2881,Zilol,2,61.0,9,9,56500.0
2806,2882,Zilol,1,45.0,5,18,57000.0
2807,2883,Zilol,3,77.0,4,4,65500.0
2808,2884,Do'stlik,3,68.0,3,4,68000.0
2809,2885,Zilol,3,73.0,4,4,68000.0
2810,2886,Do'stlik,2,60.0,1,9,70500.0
2811,2887,Do'stlik,4,83.0,2,4,71000.0
2812,2888,Do'stlik,4,87.0,3,4,72500.0
2813,2889,Do'stlik,3,80.0,2,4,72500.0
2814,2890,Zilol,3,70.0,1,4,72500.0
2815,2891,Do'stlik,4,90.0,2,4,78000.0
2816,2892,Do'stlik,4,88.0,4,4,78000.0
2817,2893,Zilol,3,73.0,4,4,78000.0
2818,2894,Do'stlik,4,82.0,3,4,81000.0
2819,2895,Zilol,2,42.0,2,4,81000.0
2820,2896,Zilol,3,100.0,6,6,84000.0
2821,2897,Zilol,4,110.0,3,9,88000.0
2822,2898,Zilol,3,80.0,3,4,111000.0
2823,2899,Do'stlik,4,80.0,3,4,94000.0
2824,2900,Zilol,3,90.0,5,5,50000.0
2825,2901,Uchtepa,3,75.0,8,9,40000.0
2826,2902,Zilol,3,70.0,5,5,46500.0
2827,2903,Olmazor,3,65.0,4,4,38500.0
2828,2904,Zilol,5,100.0,4,4,48000.0
2829,2905,Ittifoq,2,53.0,1,4,41500.0
2830,2906,Do'stlik,3,80.0,4,4,62000.0
2831,2907,Ittifoq,2,63.0,5,9,39500.0
2832,2908,Ittifoq,2,56.0,5,12,38500.0
2833,2909,Uchtepa,2,70.0,2,4,37000.0
2834,2910,Ittifoq,2,45.0,2,4,35000.0
2835,2911,Do'stlik,3,70.0,4,4,46200.0
2836,2912,Do'stlik,4,92.0,5,5,41500.0
2837,2913,Шайхантахурский,3,80.0,2,8,86000.0
2838,2914,Ulugʻbek,2,52.0,1,5,35000.0
2839,2915,Olmazor,4,100.0,2,4,110000.0
2840,2916,Uchtepa,2,97.0,6,8,155000.0
2841,2917,Ittifoq,1,29.0,3,4,30000.0
2842,2918,Olmazor,2,115.0,7,8,160000.0
2843,2919,Zilol,4,120.0,5,5,100000.0
2844,2920,Zilol,2,60.0,3,4,102000.0
2845,2921,Olmazor,4,112.0,4,9,87000.0
2846,2922,Шайхантахурский,3,96.0,4,7,110000.0
2847,2923,Zilol,2,56.0,1,2,35000.0
2848,2924,Do'stlik,1,33.0,2,4,24300.0
2849,2925,Ittifoq,1,29.0,3,4,30000.0
2850,2926,Bunyodkor,2,60.0,1,9,28000.0
2851,2927,Ittifoq,2,45.0,2,4,37000.0
2852,2928,Olmazor,1,42.0,7,9,45000.0
2853,2929,Olmazor,2,65.0,4,9,80000.0
2854,2930,Ittifoq,4,80.0,5,5,52000.0
2855,2931,Olmazor,3,65.0,3,4,65000.0
2856,2932,Ittifoq,3,96.0,2,9,65000.0
2857,2934,Uchtepa,2,60.0,4,5,70000.0
2858,2935,Do'stlik,1,50.0,7,9,37500.0
2859,2936,Zilol,5,200.0,1,5,195000.0
2860,2937,Olmazor,2,61.0,6,9,52000.0
2861,2938,Bunyodkor,3,74.0,6,9,43200.0
2862,2939,Ittifoq,3,96.0,2,4,85000.0
2863,2940,Ittifoq,3,90.0,10,12,63000.0
